intials,b,betas,time,LLF,converged
[0.09098457 0.03513547 0.0029479 ],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.00173981 0.06451519 0.09839851],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.05857331 0.08151456 0.0139367 ],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.05338962 0.0729529  0.00257678],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.02909511 0.06599946 0.08515039],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.0501177  0.0449748  0.04963068],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.06061293 0.00804291 0.08722403],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.00259967 0.00255875 0.05500672],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.09910844 0.02511527 0.03721268],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.03527803 0.0622714  0.06130583],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.07378865 0.06507796 0.07640538],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.09515465 0.01838099 0.00570273],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.06689992 0.07479906 0.0505309 ],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.02389367 0.09193887 0.01763554],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.03443484 0.08863927 0.00446368],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.06706843 0.05003673 0.07503078],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.09830321 0.07250146 0.04839307],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.03218178 0.08927396 0.020456  ],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.03171209 0.07615426 0.0198421 ],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.04608096 0.09660418 0.02052168],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.06848782 0.03672389 0.00538624],0.068487825,[0.03672389 0.00538624],0.03125,-28.32653545,FALSE
[0.04513938 0.03851385 0.01360797],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.06587881 0.0913577  0.07036777],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.05751123 0.08872738 0.02099767],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.09573313 0.01620981 0.08524716],0.095733128,[0.01620981 0.08524716],0.015625,-29.28716727,FALSE
[0.02754165 0.07487097 0.05499201],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.08070181 0.04435201 0.06819874],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.04364559 0.07799863 0.04113735],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.08019281 0.07066665 0.0049334 ],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.02578932 0.09056812 0.06297908],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.03623202 0.03538877 0.09900828],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.09222435 0.04902537 0.08347049],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.07330073 0.05751648 0.07996161],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.03729053 0.08345005 0.08505204],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.06622835 0.01341629 0.06354529],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.08779182 0.00486062 0.00617514],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.01981425 0.04771686 0.00810995],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.09649608 0.01346947 0.03243815],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.06235048 0.00788107 0.09827629],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.02873308 0.09946813 0.03982045],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.07873145 0.01952078 0.05886896],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.04057881 0.03211734 0.00767939],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.09660835 0.06412218 0.09608213],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.08180176 0.06468591 0.06735757],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.09057543 0.02628368 0.06074287],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.04660171 0.02482637 0.01321961],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.09138627 0.05739295 0.06407117],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.0261622  0.04403263 0.00459672],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.08592369 0.08228643 0.09862221],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.01343453 0.07541719 0.01644182],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.08363483 0.06766234 0.02639355],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.07268388 0.06867763 0.01536878],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.09696297 0.05412759 0.06820698],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.07681136 0.01608697 0.04968846],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.04372566 0.09015684 0.08071198],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.06159202 0.07166228 0.00715555],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.0304426  0.09211229 0.08262681],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.03804533 0.07927244 0.03923596],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.00424015 0.03582323 0.05375844],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.04565969 0.03539958 0.03013872],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.09571729 0.075808   0.07578167],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.02652202 0.05257694 0.0652303 ],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.01927683 0.02737395 0.07820871],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.09317842 0.05643649 0.04118053],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.05862467 0.01789672 0.0456986 ],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.00626191 0.06668324 0.09339937],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.09045967 0.00300855 0.01275952],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.07128273 0.01700033 0.04283919],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.06805656 0.06037603 0.05455469],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
,,,0.02765625,,98
